title,creation_date,medium,accession_number,id,credit_line,date_acquired,department,physical_location,item_width,item_height,item_depth,item_diameter,web_url,provenance_text,classification,image_url,artist_id,party_type,full_name,cited_name,role,nationality,birth_date,death_date,birth_place,death_place
Walter Munhall Jr. in cowboy costume pointing toy gun,c. 1938-1941,gelatin silver print,2003.29.9,cmoa:things/13c14464-1c89-4f69-bcee-8cc404dd775d,Gift of Edgar Munhall,2003-06-05,Photography,Not on View,3.0,4.625,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=4405,,photographs,http://collection.cmoa.org/CollectionImage.aspx?irn=38716&size=Medium,cmoa:parties/38ebec90-cb10-4501-81bd-bb90f9c7866f,Person,Walter Munhall,"Munhall, Walter",,American,1901-01-01,1993-01-01,,
"Walter Munhall, Jr. with geometric necktie, outdoors on Sylvan Avenue, Hazelwood",c. 1938-1941,platinum print,2003.29.10,cmoa:things/e440d460-f02d-4b22-8fde-dc8a4cf9a866,Gift of Edgar Munhall,2003-06-05,Photography,Not on View,2.875,4.25,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=4406,,photographs,http://collection.cmoa.org/CollectionImage.aspx?irn=38717&size=Medium,cmoa:parties/38ebec90-cb10-4501-81bd-bb90f9c7866f,Person,Walter Munhall,"Munhall, Walter",,American,1901-01-01,1993-01-01,,
"Walter Munhall, Jr. in double-breasted jacket",c. 1938-1941,gelatin silver print,2003.29.11,cmoa:things/470edacb-5102-4fa5-b40c-5811cb8f4237,Gift of Edgar Munhall,2003-06-05,Photography,Not on View,3.25,4.75,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=4407,,photographs,http://collection.cmoa.org/CollectionImage.aspx?irn=38704&size=Medium,cmoa:parties/38ebec90-cb10-4501-81bd-bb90f9c7866f,Person,Walter Munhall,"Munhall, Walter",,American,1901-01-01,1993-01-01,,
"Walter Munhall, Jr. playing with a dog",1939,platinum print,2003.29.12,cmoa:things/e36591ab-00a3-4263-b60b-924e4d01c919,Gift of Edgar Munhall,2003-06-05,Photography,Not on View,4.625,3.25,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=4408,,photographs,http://collection.cmoa.org/CollectionImage.aspx?irn=38726&size=Medium,cmoa:parties/38ebec90-cb10-4501-81bd-bb90f9c7866f,Person,Walter Munhall,"Munhall, Walter",,American,1901-01-01,1993-01-01,,
"Walter Munhall, Jr. offering stick to a dog",1939,platinum print,2003.29.13,cmoa:things/5a93202b-a9b4-4832-90c8-c1d2617e2736,Gift of Edgar Munhall,2003-06-05,Photography,Not on View,4.625,3.25,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=4409,,photographs,http://collection.cmoa.org/CollectionImage.aspx?irn=38718&size=Medium,cmoa:parties/38ebec90-cb10-4501-81bd-bb90f9c7866f,Person,Walter Munhall,"Munhall, Walter",,American,1901-01-01,1993-01-01,,
"Walter Munhall, Jr. playing in the sand, Virginia Beach",1939,platinum print,2003.29.14,cmoa:things/d6d854ad-f62f-44ae-89a0-eca30619b1aa,Gift of Edgar Munhall,2003-06-05,Photography,Not on View,4.375,3.125,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=4410,,photographs,http://collection.cmoa.org/CollectionImage.aspx?irn=38699&size=Medium,cmoa:parties/38ebec90-cb10-4501-81bd-bb90f9c7866f,Person,Walter Munhall,"Munhall, Walter",,American,1901-01-01,1993-01-01,,
"Walter Munhall, Jr. close up",c. 1938-1941,platinum print,2003.29.15,cmoa:things/1407c5bc-91f1-477a-b75c-952d8144fe48,Gift of Edgar Munhall,2003-06-05,Photography,Not on View,2.875,4.5,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=4411,,photographs,http://collection.cmoa.org/CollectionImage.aspx?irn=38700&size=Medium,cmoa:parties/38ebec90-cb10-4501-81bd-bb90f9c7866f,Person,Walter Munhall,"Munhall, Walter",,American,1901-01-01,1993-01-01,,
Edgar Munhall in a sailor shirt with floral background,c. 1938-1941,platinum print,2003.29.16,cmoa:things/90b6aab8-7de6-4235-baf0-d4b651f6e79f,Gift of Edgar Munhall,2003-06-05,Photography,Not on View,3.125,4.5,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=4412,,photographs,http://collection.cmoa.org/CollectionImage.aspx?irn=38705&size=Medium,cmoa:parties/38ebec90-cb10-4501-81bd-bb90f9c7866f,Person,Walter Munhall,"Munhall, Walter",,American,1901-01-01,1993-01-01,,
Edgar Munhall in striped sweater,c. 1938-1941,gelatin silver print,2003.29.17,cmoa:things/5d4a15b3-6609-450f-863b-7f2dcd4a6699,Gift of Edgar Munhall,2003-06-05,Photography,Not on View,3.125,4.75,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=4413,,photographs,http://collection.cmoa.org/CollectionImage.aspx?irn=38702&size=Medium,cmoa:parties/38ebec90-cb10-4501-81bd-bb90f9c7866f,Person,Walter Munhall,"Munhall, Walter",,American,1901-01-01,1993-01-01,,
Edgar Munhall in sailor shirt and sunglasses,c. 1938-1941,platinum print,2003.29.18,cmoa:things/c5a94efd-7afc-4b43-9219-23051870c478,Gift of Edgar Munhall,2003-06-05,Photography,Not on View,2.875,4.25,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=4414,,photographs,http://collection.cmoa.org/CollectionImage.aspx?irn=38706&size=Medium,cmoa:parties/38ebec90-cb10-4501-81bd-bb90f9c7866f,Person,Walter Munhall,"Munhall, Walter",,American,1901-01-01,1993-01-01,,
"Edgar Munhall in pajama top, looking up",c. 1938-1941,platinum print,2003.29.19,cmoa:things/d13805bf-7d5f-4c7c-923c-e0f4f4d4fc17,Gift of Edgar Munhall,2003-06-05,Photography,Not on View,3.125,4.5,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=4415,,photographs,http://collection.cmoa.org/CollectionImage.aspx?irn=38707&size=Medium,cmoa:parties/38ebec90-cb10-4501-81bd-bb90f9c7866f,Person,Walter Munhall,"Munhall, Walter",,American,1901-01-01,1993-01-01,,
"Homage to Manet's Olympia: Edgar Munhall nude, with shoes and socks",c. 1938-1941,gelatin silver print,2003.29.20,cmoa:things/c6383b38-f09b-4746-a9d0-a4c17cef3bb9,Gift of Edgar Munhall,2003-06-05,Photography,Not on View,4.75,3.375,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=4416,,photographs,http://collection.cmoa.org/CollectionImage.aspx?irn=38708&size=Medium,cmoa:parties/38ebec90-cb10-4501-81bd-bb90f9c7866f,Person,Walter Munhall,"Munhall, Walter",,American,1901-01-01,1993-01-01,,
Close up of #20,c. 1938-1941,gelatin silver print,2003.29.21,cmoa:things/a0e26101-85c2-4187-9d67-f9bfef713d78,Gift of Edgar Munhall,2003-06-05,Photography,Not on View,3.375,4.125,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=4417,,photographs,http://collection.cmoa.org/CollectionImage.aspx?irn=38709&size=Medium,cmoa:parties/38ebec90-cb10-4501-81bd-bb90f9c7866f,Person,Walter Munhall,"Munhall, Walter",,American,1901-01-01,1993-01-01,,
Edgar Munhall in pajama in his bedroom,c. 1938-1941,gelatin silver print,2003.29.22,cmoa:things/d57d9aff-7c29-400b-bdc3-dfdb7a9f6a8e,Gift of Edgar Munhall,2003-06-05,Photography,Not on View,3.375,4.75,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=4418,,photographs,http://collection.cmoa.org/CollectionImage.aspx?irn=38693&size=Medium,cmoa:parties/38ebec90-cb10-4501-81bd-bb90f9c7866f,Person,Walter Munhall,"Munhall, Walter",,American,1901-01-01,1993-01-01,,
Edgar Munhall drawing,c. 1938-1941,gelatin silver print,2003.29.23,cmoa:things/fc48926c-098b-4fe1-a741-01106e799941,Gift of Edgar Munhall,2003-06-05,Photography,Not on View,4.5,3.0,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=4419,,photographs,http://collection.cmoa.org/CollectionImage.aspx?irn=38730&size=Medium,cmoa:parties/38ebec90-cb10-4501-81bd-bb90f9c7866f,Person,Walter Munhall,"Munhall, Walter",,American,1901-01-01,1993-01-01,,
"Edgar Munhall astride a bannister, Sylvan Avenue, Hazelwood",c. 1938-1941,platinum print,2003.29.24,cmoa:things/eb7a9c9a-31df-45df-98fa-f496bb405691,Gift of Edgar Munhall,2003-06-05,Photography,Not on View,3.0,4.0,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=4420,,photographs,http://collection.cmoa.org/CollectionImage.aspx?irn=38701&size=Medium,cmoa:parties/38ebec90-cb10-4501-81bd-bb90f9c7866f,Person,Walter Munhall,"Munhall, Walter",,American,1901-01-01,1993-01-01,,
Edgar Munhall in cowboy costume,c. 1938-1941,gelatin silver print,2003.29.25,cmoa:things/858d19fe-69fd-4c19-af58-6be8679778b2,Gift of Edgar Munhall,2003-06-05,Photography,Not on View,3.0,4.125,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=4421,,photographs,http://collection.cmoa.org/CollectionImage.aspx?irn=38703&size=Medium,cmoa:parties/38ebec90-cb10-4501-81bd-bb90f9c7866f,Person,Walter Munhall,"Munhall, Walter",,American,1901-01-01,1993-01-01,,
Edgar Munhall in zippered jacket,c. 1938-1941,platinum print,2003.29.26,cmoa:things/533386db-5181-4eff-8657-8a9b47f086d3,Gift of Edgar Munhall,2003-06-05,Photography,Not on View,5.0,7.0,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=4422,,photographs,http://collection.cmoa.org/CollectionImage.aspx?irn=38698&size=Medium,cmoa:parties/38ebec90-cb10-4501-81bd-bb90f9c7866f,Person,Walter Munhall,"Munhall, Walter",,American,1901-01-01,1993-01-01,,
"Walter, Jr. (left) and Edgar Munhall bathing, Virginia Beach",1939,platinum print,2003.29.27,cmoa:things/2b05a431-f2ed-451f-b1db-9f3ad9c0f456,Gift of Edgar Munhall,2003-06-05,Photography,Not on View,4.625,3.25,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=4423,,photographs,http://collection.cmoa.org/CollectionImage.aspx?irn=38740&size=Medium,cmoa:parties/38ebec90-cb10-4501-81bd-bb90f9c7866f,Person,Walter Munhall,"Munhall, Walter",,American,1901-01-01,1993-01-01,,
"Walter, Jr. and Edgar Munhall on a lawn",1938,platinum print,2003.29.28,cmoa:things/a94aa050-9bee-4a21-9c43-7c9bb368c24c,Gift of Edgar Munhall,2003-06-05,Photography,Not on View,4.625,3.125,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=4424,,photographs,http://collection.cmoa.org/CollectionImage.aspx?irn=38711&size=Medium,cmoa:parties/38ebec90-cb10-4501-81bd-bb90f9c7866f,Person,Walter Munhall,"Munhall, Walter",,American,1901-01-01,1993-01-01,,
"Walter, Jr. (left) and Edgar Munhall, Kennywood Park",1938,platinum print,2003.29.29,cmoa:things/0720d2d1-e140-4c19-ad18-501b868a08be,Gift of Edgar Munhall,2003-06-05,Photography,Not on View,4.125,6.375,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=4425,,photographs,http://collection.cmoa.org/CollectionImage.aspx?irn=38739&size=Medium,cmoa:parties/38ebec90-cb10-4501-81bd-bb90f9c7866f,Person,Walter Munhall,"Munhall, Walter",,American,1901-01-01,1993-01-01,,
"Walter, Jr. (left) and Edgar Munhall, Kennywood Park",1938,platinum print,2003.29.30,cmoa:things/386ba6da-0f7c-4531-a403-03a7f8d8ee5f,Gift of Edgar Munhall,2003-06-05,Photography,Not on View,4.125,6.5,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=4426,,photographs,http://collection.cmoa.org/CollectionImage.aspx?irn=38729&size=Medium,cmoa:parties/38ebec90-cb10-4501-81bd-bb90f9c7866f,Person,Walter Munhall,"Munhall, Walter",,American,1901-01-01,1993-01-01,,
"Ennui: Walter, Jr. (left) and Edgar Munhall on a running board, Sylvan Avenue, Hazelwood",c. 1938-1941,gelatin silver print,2003.29.31,cmoa:things/5788b4db-4746-4825-8fcd-c7a1453a21ba,Gift of Edgar Munhall,2003-06-05,Photography,Not on View,4.875,3.5,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=4427,,photographs,http://collection.cmoa.org/CollectionImage.aspx?irn=38728&size=Medium,cmoa:parties/38ebec90-cb10-4501-81bd-bb90f9c7866f,Person,Walter Munhall,"Munhall, Walter",,American,1901-01-01,1993-01-01,,
"Edgar Munhall (front, right) and Walter, Jr. (back, right) and friends in a swan boat, Kennywood Park","May 28, 1938",platinum print,2003.29.32,cmoa:things/198c9a72-cf46-480f-b523-6011f0439618,Gift of Edgar Munhall,2003-06-05,Photography,Not on View,3.0,4.5,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=4428,,photographs,http://collection.cmoa.org/CollectionImage.aspx?irn=38727&size=Medium,cmoa:parties/38ebec90-cb10-4501-81bd-bb90f9c7866f,Person,Walter Munhall,"Munhall, Walter",,American,1901-01-01,1993-01-01,,
"Edgar Munhall (center) and friends, Kennywood Park","May 28, 1938",platinum print,2003.29.33,cmoa:things/4f7f14f5-b87c-4b9e-be56-4e426e1514c4,Gift of Edgar Munhall,2003-06-05,Photography,Not on View,4.625,3.125,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=4429,,photographs,http://collection.cmoa.org/CollectionImage.aspx?irn=38710&size=Medium,cmoa:parties/38ebec90-cb10-4501-81bd-bb90f9c7866f,Person,Walter Munhall,"Munhall, Walter",,American,1901-01-01,1993-01-01,,
"Looking south from Sylvan Avenue, Hazelwood, the coke plant at lower right",c. 1938-1941,gelatin silver print,2003.29.34,cmoa:things/75058190-aab3-4801-b24c-7dded66e149d,Gift of Edgar Munhall,2003-06-05,Photography,Not on View,9.5,7.375,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=4430,,photographs,http://collection.cmoa.org/CollectionImage.aspx?irn=38742&size=Medium,cmoa:parties/38ebec90-cb10-4501-81bd-bb90f9c7866f,Person,Walter Munhall,"Munhall, Walter",,American,1901-01-01,1993-01-01,,
The South Hills seen from the Bluff,c. 1938-1941,gelatin silver print,2003.29.35,cmoa:things/4afdaaab-84bc-4f9f-ada0-11ca0dc639a6,Gift of Edgar Munhall,2003-06-05,Photography,Not on View,10.0,8.125,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=4431,,photographs,http://collection.cmoa.org/CollectionImage.aspx?irn=38741&size=Medium,cmoa:parties/38ebec90-cb10-4501-81bd-bb90f9c7866f,Person,Walter Munhall,"Munhall, Walter",,American,1901-01-01,1993-01-01,,
"View over the Monongahela from Mt. Washington, the Cathedral of Learning on the horizon",c. 1938-1941,gelatin silver print,2003.29.36,cmoa:things/acb45401-2d1f-40f2-a104-9813252d5b55,Gift of Edgar Munhall,2003-06-05,Photography,Not on View,10.0,8.125,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=4432,,photographs,http://collection.cmoa.org/CollectionImage.aspx?irn=38692&size=Medium,cmoa:parties/38ebec90-cb10-4501-81bd-bb90f9c7866f,Person,Walter Munhall,"Munhall, Walter",,American,1901-01-01,1993-01-01,,
Downtown Pittsburgh from the South Side ?,c. 1938-1941,gelatin silver print,2003.29.37,cmoa:things/2700be3c-aab7-4c50-b973-f6f391080a23,Gift of Edgar Munhall,2003-06-05,Photography,Not on View,10.0,8.125,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=4433,,photographs,http://collection.cmoa.org/CollectionImage.aspx?irn=38691&size=Medium,cmoa:parties/38ebec90-cb10-4501-81bd-bb90f9c7866f,Person,Walter Munhall,"Munhall, Walter",,American,1901-01-01,1993-01-01,,
"Downtown Pittsburgh, from Mt. Washington, P&LERR Terminal, lower right",c. 1938-1941,gelatin silver print,2003.29.38,cmoa:things/387de2f2-4b26-476d-a542-366fb1ed1f5a,Gift of Edgar Munhall,2003-06-05,Photography,Not on View,10.0,8.125,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=4434,,photographs,http://collection.cmoa.org/CollectionImage.aspx?irn=38690&size=Medium,cmoa:parties/38ebec90-cb10-4501-81bd-bb90f9c7866f,Person,Walter Munhall,"Munhall, Walter",,American,1901-01-01,1993-01-01,,
View of the Point from Mount Washington,c. 1938-1941,gelatin silver print,2003.29.39,cmoa:things/56c8e795-59bc-4afe-9a63-b434ac0f398b,Gift of Edgar Munhall,2003-06-05,Photography,Not on View,10.0,8.125,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=4435,,photographs,http://collection.cmoa.org/CollectionImage.aspx?irn=38689&size=Medium,cmoa:parties/38ebec90-cb10-4501-81bd-bb90f9c7866f,Person,Walter Munhall,"Munhall, Walter",,American,1901-01-01,1993-01-01,,
"Downtown Pittsburgh, Sherwyn Hotel in mid-distance",c. 1938-1941,gelatin silver print,2003.29.40,cmoa:things/57498c03-b0c1-4c35-a47a-750a26458a18,Gift of Edgar Munhall,2003-06-05,Photography,Not on View,10.0,8.125,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=4436,,photographs,http://collection.cmoa.org/CollectionImage.aspx?irn=38735&size=Medium,cmoa:parties/38ebec90-cb10-4501-81bd-bb90f9c7866f,Person,Walter Munhall,"Munhall, Walter",,American,1901-01-01,1993-01-01,,
"Downtown and the Point, looking towards the North Side, from Mount Washington",c. 1938-1941,gelatin silver print,2003.29.41,cmoa:things/fb5a4171-7f9a-4675-bc8a-4888b5df88a6,Gift of Edgar Munhall,2003-06-05,Photography,Not on View,10.0,8.125,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=4437,,photographs,http://collection.cmoa.org/CollectionImage.aspx?irn=38734&size=Medium,cmoa:parties/38ebec90-cb10-4501-81bd-bb90f9c7866f,Person,Walter Munhall,"Munhall, Walter",,American,1901-01-01,1993-01-01,,
Cathedral of Learning,c. 1938-1941,gelatin silver print,2003.29.42,cmoa:things/386252ed-0a4e-4665-8d27-9dde760ec864,Gift of Edgar Munhall,2003-06-05,Photography,Not on View,10.0,8.125,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=4438,,photographs,http://collection.cmoa.org/CollectionImage.aspx?irn=38733&size=Medium,cmoa:parties/38ebec90-cb10-4501-81bd-bb90f9c7866f,Person,Walter Munhall,"Munhall, Walter",,American,1901-01-01,1993-01-01,,
"Jones & Laughlin plant, along Second Avenue, from Sylvan Avenue, Hazelwood",c. 1938-1941,gelatin silver print,2003.29.43,cmoa:things/cb16147e-4899-4644-9bb7-2b705d030580,Gift of Edgar Munhall,2003-06-05,Photography,Not on View,8.125,10.0,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=4439,,photographs,http://collection.cmoa.org/CollectionImage.aspx?irn=38732&size=Medium,cmoa:parties/38ebec90-cb10-4501-81bd-bb90f9c7866f,Person,Walter Munhall,"Munhall, Walter",,American,1901-01-01,1993-01-01,,
Construction workers riveting a truss,c. 1938-1941,gelatin silver print,2003.29.44,cmoa:things/ed9646df-1324-4692-8092-e7b2c49bd9c5,Gift of Edgar Munhall,2003-06-05,Photography,Not on View,8.125,10.0,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=4440,,photographs,http://collection.cmoa.org/CollectionImage.aspx?irn=38731&size=Medium,cmoa:parties/38ebec90-cb10-4501-81bd-bb90f9c7866f,Person,Walter Munhall,"Munhall, Walter",,American,1901-01-01,1993-01-01,,
Musical Chairs,1990,chromogenic print,2003.30,cmoa:things/4627936d-75f3-4386-bf7d-e85174a7d125,Purchase: gift of her family in honor of Aaronel de Roy Gruber,2003-10-02,Photography,Forum Gallery,62.75,49.875,2.5,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=5943,"Janet Borden, Inc., New York",photographs,http://collection.cmoa.org/CollectionImage.aspx?irn=98111&size=Medium|http://collection.cmoa.org/CollectionImage.aspx?irn=84828&size=Medium,cmoa:parties/2a41e1f7-0ef0-46a3-8e14-6553b936283d,Person,Tina Barney,"Barney, Tina",,American,1945-01-01,,"New York City (New York state, United States)",
Carnegie Institute Department of Fine Arts: Overall Exterior View from North West,no earlier than 1906,gelatin silver print,83.84.2.1.TN,cmoa:things/f7023e49-2d2e-48d4-931d-45d515e0de9b,,,Photography,Not on View,13.25,10.5,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=7164,,photographs,http://collection.cmoa.org/CollectionImage.aspx?irn=8390&size=Medium,cmoa:parties/59d018b5-8fd4-4764-b686-cb8f16b8769c,Person,unknown,unknown,,undetermined,,,,
The Human Condition,1969,six gelatin silver prints with hand-applied text,2001.44.8.A-.F,cmoa:things/786394fd-ee20-4f1c-8eac-6e1297077c48,The Henry L. Hillman Fund,2001-12-06,Photography,Not on View,6.875,4.875,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=8431,"Pace/MacGill Gallery, New York",photographs,http://collection.cmoa.org/CollectionImage.aspx?irn=7957&size=Medium|http://collection.cmoa.org/CollectionImage.aspx?irn=7958&size=Medium|http://collection.cmoa.org/CollectionImage.aspx?irn=7959&size=Medium|http://collection.cmoa.org/CollectionImage.aspx?irn=7960&size=Medium|http://collection.cmoa.org/CollectionImage.aspx?irn=7961&size=Medium|http://collection.cmoa.org/CollectionImage.aspx?irn=7962&size=Medium,cmoa:parties/8d714027-daa1-4681-ba3f-d844eb184331,Person,Duane Michals,"Michals, Duane",,American,1932-01-01,,"Pittsburgh, Pennsylvania",
A Letter From My Father,1960-1975,gelatin silver print with hand applied text,2004.16.1,cmoa:things/f405767e-d2ca-4fe1-92ab-00fd03682a64,The Henry L. Hillman Fund,2004-06-03,Photography,Not on View,13.938,11.0,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=9866,"Pace/MacGill Gallery, New York",photographs,http://collection.cmoa.org/CollectionImage.aspx?irn=11929&size=Medium,cmoa:parties/8d714027-daa1-4681-ba3f-d844eb184331,Person,Duane Michals,"Michals, Duane",,American,1932-01-01,,"Pittsburgh, Pennsylvania",
